Data_Stream,Device,Latency_ms,Throughput_Mbps,Bandwidth_MHz,Jitter_ms,Packet_Loss_%,Sensory_Accuracy_%,QoE_Score
Motion,Leap Motion,26.358389408741626,322.60066225371065,825.9985477241348,7.158828240328103,4.477778704369425,97.77198560874305,3.8252214138936624
Audio,Oculus Quest Camera,42.987670203613874,214.067177688893,872.2209439065062,9.540826003423012,4.833111104480538,86.58147558921456,4.504416884806276
Motion,Teslasuit,41.255156882752395,148.05164941474555,997.8654676619409,2.28300899529804,2.2171955141802204,86.29175266828133,4.956002041690805
Motion,Kinect,31.34094639785385,494.61618477001633,317.34683673118104,4.439255273493123,1.6049852282044892,90.24177153397328,3.7635728687552388
Audio,Oculus Quest Camera,44.07220762309664,254.3007295382517,136.31574417372974,5.992586229541189,2.6304700662577103,98.81380375446463,4.395674930023255
Haptic,AMBEO,14.26285445165457,359.72340610110666,470.07236619512736,1.6908225569986421,3.4388460318286738,80.95562729362811,4.1362775836189645
Motion,Oculus Quest Camera,10.036382872897754,113.24883541026236,217.07260284605223,1.0376869926516208,1.367372576874899,87.0446195014149,4.170033082616998
Audio,Teslasuit,17.138732518264533,268.51536484672897,120.18330024584961,7.033909004172258,3.682365873095364,97.13143977366671,3.881220920191722
Video,Leap Motion,7.568908524019168,62.39152394125947,424.3841444273375,6.776375651212918,0.25828678557320517,87.92108954870933,4.737702313492129
Haptic,Oculus Quest Camera,28.90262876004644,277.4548030597025,805.3644259677128,4.697099289996506,0.2464724638220822,83.98313795194134,4.227883406220862
Video,AMBEO,47.14725615327327,483.80783320296604,609.5626221025638,5.4067966842882935,1.9314385257277262,88.49588362662823,4.315108778297396
Video,GoPro HERO,6.770459330082934,222.8930208436101,381.50019028931865,4.738987005328807,1.767365960303603,87.71105002983339,3.9571413691959885
Audio,Kinect,10.494946130451206,67.54820565871022,688.9078049434478,1.2160454036039998,1.5781660768357613,98.30832402933407,3.7727126985004245
Motion,Teslasuit,25.348956272754588,63.93010591370459,308.81636227792967,4.018344455957162,2.45509881334455,95.23868751486194,3.628865582304231
Audio,GoPro HERO,47.02437578875572,224.59404197609126,112.94330146487653,2.5937402985756086,1.603667911557856,90.10231111488012,4.571178711387374
Audio,GoPro HERO,19.227024723953775,122.01122140843732,787.9180477927846,1.8858177019123188,0.9612895923404596,99.76741133443142,3.7943514225317836
Audio,GoPro HERO,27.82556639097766,60.50844334768366,661.3687763776081,9.610483905004148,1.5473477454430045,89.30555062551846,4.535113031283196
Audio,AT2020,6.870778657267644,390.29612627757956,786.072362050864,6.3942375253794905,4.874521364051175,81.1647566164055,4.085564669070431
Haptic,Kinect,11.675444043293998,256.3353539968508,135.04421501889905,7.5579065581294245,2.055567084974243,85.2454864362997,4.1236622014844775
Motion,Leap Motion,49.39835553314811,180.16014738769454,853.407665047587,3.8382736893950575,2.223563884291679,88.72140960438625,4.203766244139158
Video,HaptX Gloves,48.430341339622046,455.0374323574163,657.573580032673,4.538324165446137,2.8827249497557,83.1380524829224,4.051562762191315
Video,Kinect,5.222299142048433,102.26253209023653,607.0558156413761,3.1323159450705114,4.916703842071133,98.95130252648086,3.650929965833885
Motion,AT2020,47.83153034404575,480.1634730298936,662.1526433030784,1.8726910386888227,1.208006382178815,95.33697795635547,3.9644477150042685
Video,HaptX Gloves,33.760397201697515,191.28502281980877,877.9899221815277,2.611284736974254,3.406410552662169,85.36574400855545,4.495601541040908
Motion,Kinect,44.056323253401,449.78165253890654,628.2428559030163,8.177626407668374,3.5799234677086207,91.81609067035832,4.4986766022033065
Video,GoPro HERO,25.46329350352366,321.3242944157577,622.8553418993614,7.097912246653983,3.0366220839653297,94.42898314219144,3.9293364608599917
Audio,Teslasuit,28.20182128606626,422.01831188366936,991.6112413591892,5.922359883869293,0.4428916981832204,98.82557857813596,4.190153939836532
Video,HaptX Gloves,26.99809611156141,492.8059234447089,781.0571503617111,5.275808855800912,3.384361379137882,97.63270698350821,3.7901708420179063
Motion,AMBEO,35.008891589574695,179.78244701843556,498.06442490602177,9.30190855290512,0.3204735551808774,90.30384452276428,3.8155581222947537
Motion,AMBEO,11.284306464034081,482.51096843341685,736.6573000296349,1.6546145300080157,2.9807132477494847,95.49305239586035,3.534570632609911
Motion,Oculus Quest Camera,6.348811544270507,225.26685270608917,450.3074245226096,3.5254073191412436,3.697905886108713,91.2428950765517,4.845119824861617
Motion,HaptX Gloves,18.856847371603592,223.48035713161505,305.9879162351491,4.149440682136427,1.054849453099752,91.0540778009108,3.8160599976123595
Motion,Teslasuit,36.7106343231491,203.17419691452756,637.1666891989835,8.04183230991509,4.208110037713871,82.29483916676384,3.841300815404695
Haptic,Leap Motion,14.083405345532677,293.6334233064133,935.3638883025563,9.932631581457741,0.15176902766502132,82.52275316032303,3.9194021489676976
Haptic,AT2020,35.30445949962128,119.36526943031919,936.2255680139165,3.1660346328143776,4.21906431829153,90.59067230044914,3.6911121075431437
Video,GoPro HERO,48.64604207482717,299.170168411105,407.71475029494127,8.868766007233726,2.3016452532138256,85.37723089958013,4.458894324772045
Motion,Oculus Quest Camera,9.225532210523827,293.7671655845018,574.9097195995255,8.47560484388612,1.0879396996582225,80.42073804920938,3.61271442976638
Video,AMBEO,35.26709532013068,392.8558156721915,290.4723087128751,3.0219165787758997,0.66889072496984,94.45678407800425,3.7013036394895256
Motion,AT2020,24.968759868705703,425.1424828719135,996.0679985489951,4.593993221793003,4.766535837911863,80.6497319338033,4.467135089885139
Motion,AT2020,44.06640144698774,248.1986076405908,983.0061170811422,4.687055823632672,0.36332793790578355,91.90553682208109,4.009490930722164
Haptic,GoPro HERO,12.971740525132365,186.0499622081722,684.5580367367025,9.803986016739024,0.9954670996796283,90.78387588254628,4.561921740051783
Haptic,Leap Motion,36.168167850177404,166.7007037926925,823.972653709726,2.628027112410085,1.7391117371652298,99.37629381155608,4.336137117005213
Audio,Leap Motion,42.71518803416496,137.58072651719237,743.59014515533,8.192421739943038,3.1011742448056023,89.68426278695283,3.8840317595922698
Haptic,HaptX Gloves,47.50763987633105,75.9414119895612,633.8423971355214,4.007734427557989,2.724005426380492,81.27202872755595,4.4762419257339925
Audio,AMBEO,35.74616127303406,204.101590475621,148.01319729000792,7.577833111985443,0.6282174620615699,91.03375935612924,3.674410520439321
Audio,Leap Motion,27.37286438037923,171.61146145885246,509.28790829739495,4.780099038660966,1.448639918691073,96.82192341232204,4.304615574620046
Audio,Teslasuit,32.80312580905462,484.8878236398833,707.3076719506695,6.20523786804886,1.1937588554301204,99.9369856856288,4.155722157567552
Audio,Leap Motion,44.10072430154232,300.9689718125197,709.7784524953162,8.493505959935181,1.067714272451707,88.60686347378144,3.9018103742261614
Audio,AT2020,30.677438598747337,206.2746675637284,435.81035658014525,8.237490084854958,2.0557216823999354,86.40597484993485,4.40600749660925
Video,GoPro HERO,6.367417686357658,311.2104204471632,947.5227879922274,8.797808651857302,3.5201572629582847,98.13306593903998,4.807000388510424
Haptic,Teslasuit,46.892691297814004,112.63851560556299,250.6213290131029,1.5365559281019312,1.0872646610861798,83.82484258152243,4.998357049644615
Audio,HaptX Gloves,36.02870379642025,249.8196871409913,550.3235015940045,7.228454977357703,1.833394398514907,92.30857830065852,4.4116441531151365
Motion,AMBEO,35.443102359976095,331.8054446394787,721.7955788957405,2.2598863904958657,1.9545871342058114,88.11428848361895,4.107058811493755
Haptic,HaptX Gloves,14.705381857897272,270.0040243066031,727.4222253026284,4.742367112165699,4.882282647177051,80.8216472991111,3.8378106503243026
Haptic,AT2020,34.64984616046958,230.8004602944459,683.775061091934,5.937295735492196,4.773331784395344,86.94576948611396,3.8856441340926677
Audio,Teslasuit,22.72389825443713,497.2317750048642,347.7593921066741,4.624655362721477,4.0006879137603795,85.30457045005349,4.219182467224648
Video,Teslasuit,34.30548396686714,446.14164296701716,240.58591181795978,5.6765050822270675,1.2082946040959257,93.72182307886973,4.050916551921064
Audio,Teslasuit,9.796686363859582,330.53268117174804,672.3462941440398,9.968736779187573,0.34018657045834844,98.97580995383836,4.870721783937416
Video,AT2020,34.60303870713662,306.2198125320272,639.371904525494,2.2169558234156925,1.5845206886031238,85.36094374757275,4.052443201483564
Motion,AT2020,49.973617659679995,329.29721592106284,261.4204092603169,7.07910440802783,1.3339727471691543,96.22931878303363,4.060166886718154
Haptic,HaptX Gloves,7.169541748725021,140.59044852009498,734.625231013507,4.564008697470537,2.5296290007319695,81.10719633876819,4.075301768650966
Motion,Oculus Quest Camera,48.97283828995928,227.81198446894336,509.6547925602908,2.197088190165959,3.8886395503389655,90.76242020079627,4.754930315551487
Video,HaptX Gloves,23.310858232529178,67.7567898009047,700.9845324428377,2.428630870368786,4.2916146943942906,81.41100127419789,4.476182481270353
Video,AMBEO,44.18390526517666,263.995716869072,853.6303717931356,9.543457956210553,4.224320427052542,98.68065982261278,4.421253275478339
Motion,GoPro HERO,40.2073467826223,294.36106278094843,252.75558571923085,8.916413470405859,1.7983778061153388,95.3270256111478,4.001214533575793
Video,Teslasuit,30.51573174440005,152.48738124644433,117.23038119715301,9.163377643735197,3.4361717173034148,93.15899822409185,4.726856265248659
Motion,Oculus Quest Camera,38.23021441630969,483.8129812244812,801.1923277562081,9.923794982446479,1.5641709876211003,96.47792763249328,3.557545792033552
Haptic,GoPro HERO,44.533200258560655,459.2545749217589,648.7276826373543,2.8748385100766614,0.30452771617591357,92.95039591140326,4.80619575850717
Motion,Oculus Quest Camera,23.186314474296484,374.96445595515763,729.6756126599096,4.198954036276556,3.5078263280147115,99.37888794348582,4.269124849690894
Haptic,Leap Motion,19.71649227034574,290.02398294441315,854.3394774897783,7.022971269323801,0.049137762848939226,94.27915895729544,4.097375352295119
Motion,Leap Motion,35.04170235036131,441.4861218414582,822.5298413420504,5.354222858745826,2.0459129372924427,98.49317219164493,4.245750921076528
Video,Kinect,41.35306738735664,108.79355472055832,964.8281322359422,4.765505800405002,1.6468963465103785,90.34263784021276,4.501123295800746
Motion,Leap Motion,39.30283106494771,405.72940742369826,582.3415709669064,4.220301244020337,3.466887692594262,82.34128825963725,3.519148139776846
Video,HaptX Gloves,40.901614198638555,106.16936628508174,539.6460693939148,6.34402568749107,3.8312273638018945,90.56355442846035,4.807327784687372
Motion,Leap Motion,24.601249166581987,407.39479814723245,461.69847990165704,6.180340857760738,1.520473179856419,82.53745656126186,4.170109287967089
Motion,AT2020,41.802539727875974,174.0954057131106,238.3219385597841,2.453120506578161,4.0581350722242675,91.8498695835281,4.014449779550118
Audio,Teslasuit,10.40940749167738,444.690761458185,615.3465095938202,5.2456585376659515,1.4695838025246688,89.64986121055325,3.7073683484510855
Video,HaptX Gloves,29.50200940823823,474.81894222142904,349.3112718933809,5.981245985888649,2.2316317999328064,92.45150795665563,4.159198061537663
Audio,GoPro HERO,5.259139722415471,116.95818623230204,929.176760991678,6.1325824485825144,3.6350926350706696,80.20093962109664,4.2444841569265686
Video,Kinect,19.606362345512164,258.2040222794271,624.8717238493878,2.890964736211166,3.4646011461239428,83.89680983310728,4.105470041740217
Audio,Kinect,21.490769069212906,491.4443201732083,633.5561624572991,7.6804425302705805,4.936842361561,89.82660863824262,4.517990140740346
Haptic,Kinect,22.827771122416493,267.533346187916,419.432194789309,1.2267918533896267,1.1258051210796594,99.01007123178269,4.1313447931388385
Motion,GoPro HERO,36.2960243010438,438.59638513154533,146.79041677993675,4.193486699888464,3.311589567697912,87.67218080710317,4.94212636676986
Video,GoPro HERO,22.48511455716556,314.92918495909396,128.56938883568975,8.021913836820701,3.048409541378887,88.4874405210727,4.398916276735388
Video,GoPro HERO,25.19121301801388,218.89845856382084,481.00162973787775,6.075036289498621,4.575492272450149,94.29392178013245,4.7112169034778635
Motion,GoPro HERO,15.689485889344736,178.6025999866416,176.10884028751406,3.350461892597742,0.7818107082243753,92.07585514572236,3.6640338546642184
Video,Kinect,21.796330623320305,141.4503909887393,646.1622599861253,7.254578074087429,3.7589908179346647,85.97852300196666,4.095936939418858
Video,Kinect,15.227133226841817,392.8091861199637,892.8757050756917,6.106518497404661,2.8413430813438416,88.21632791134856,4.005271552170729
Audio,Oculus Quest Camera,8.293816569579963,223.94322807036255,894.62333486685,8.166192485107484,1.373329348939527,84.35399597714465,4.354223582204888
Video,HaptX Gloves,32.155186702162005,280.07395799033804,693.1408691190092,7.61522667570841,2.3721745707358703,99.32042918260417,4.791670280092139
Haptic,Teslasuit,35.06957593497573,271.54646600053184,290.1086483256379,6.490971298326112,1.668882985348989,82.6126876311472,3.6175073266430102
Haptic,Leap Motion,32.87706557043265,309.77556315490904,876.6971482229849,5.393599077797326,2.8965670139423043,87.4367356913284,3.608862197067066
Motion,Leap Motion,25.857231971025755,439.5097155310485,897.4840917818874,2.1986391310077105,4.44500305407333,80.51677944440023,4.775476562236398
Video,AT2020,22.09036010806534,491.33270461254324,276.98822645766285,3.351997160968454,2.8465249220610103,84.43558983867092,3.819275129057536
Motion,Kinect,43.850014230732135,233.41289385821761,763.6834771936095,4.771895256253767,3.15861209163292,95.60942276760309,4.50312988167472
Haptic,AT2020,28.35868033112981,422.3835149478364,357.8675940344107,6.393693583057498,2.593739235573547,84.02350464577759,4.314317198541207
Video,HaptX Gloves,26.563184493337893,394.0375075946229,822.3762811176367,5.6233706969377435,0.25582753222737953,81.6012680505793,4.749340392330844
Video,HaptX Gloves,6.153892961289606,308.088028155008,997.5141099132425,3.5936607336357653,1.1642927843804713,89.48906359689046,3.687633364754605
Motion,AT2020,20.356152243177036,480.2212146253699,127.02340479645353,1.058179220107395,2.460008647160414,80.19938469469037,3.6946744485839167
Haptic,Kinect,22.108802845363567,140.21353198778127,907.6292792118387,5.466152997107326,1.5511764187235237,81.69532308852666,4.335227540417462
Video,AT2020,22.947025140360523,99.16889463932964,660.3674802387923,3.570633897060188,0.9088179888059711,96.1525173912595,4.919567980037556
Motion,Leap Motion,31.107756615229953,434.28288512994,976.044357248339,7.611474706394816,2.5206642095921916,95.42946689719213,4.122496637556131
Haptic,Oculus Quest Camera,29.01211460270953,247.61741748518673,518.5085657737848,1.2155163874343513,1.6140489672392517,98.30277640809791,3.9904131503820426
Motion,Leap Motion,32.35572917570501,431.13598439317724,862.6491375142364,6.263450301752118,1.2905382158670737,97.090308718215,4.410033984796828
Audio,AMBEO,39.41974676939577,451.8905923379367,156.1546617384495,9.473268137554589,2.319927087201904,93.66351126479637,4.895672900817546
Video,Kinect,41.584358242224205,78.10591712858215,401.7511450704662,2.5696834040034955,0.6664212904108657,81.04665714601326,4.755391749266936
Audio,Kinect,37.31553843019225,447.5591433437273,160.31488397608896,5.244845416755358,4.6387286653770365,95.65697235973315,4.99322541609983
Haptic,Teslasuit,47.99856631797206,251.74357491624,977.8088201311634,1.8227979263542435,4.338510489596195,96.91021621681121,3.5338528748035656
Audio,GoPro HERO,5.820466220436273,279.6946200519045,835.2765165446531,6.631137210352174,3.538102928702677,95.9816429154391,3.6692872170691433
Audio,AMBEO,13.810009355759574,331.9666299919446,867.2926791213735,5.954785125366031,0.531069137942281,90.16958070616052,4.414201645049933
Haptic,HaptX Gloves,5.340329374016395,466.87217302853907,944.1687082905048,4.666289717915491,3.879386272348465,84.65803677298963,4.730864659000774
Motion,Kinect,34.13636213695713,58.60224249339382,176.59313750780683,5.692393193263671,4.039786640545095,96.90659951377454,3.92786651346015
Audio,AT2020,45.41137470274941,264.5795607430177,447.03783326200005,9.069171926221092,3.8388230885716883,94.54325619480277,3.858816632051328
Motion,AMBEO,15.956703345933468,359.4749190937523,163.93140013960192,2.766648720799603,0.5698294355962058,99.61522348777703,4.680463699071801
Audio,Teslasuit,46.7165545158338,375.2181309642028,289.71379139502574,1.203080605348125,3.2195397853388235,83.11385195511866,3.5845727807798475
Motion,HaptX Gloves,7.712032563030238,361.63959419169856,306.4291993339051,8.75498396229191,4.171623978746993,84.51329166104111,4.054073971373878
Haptic,GoPro HERO,47.04962120624814,110.49580823365483,522.1964899428208,6.1940537414911585,2.8867670060983386,84.23596299763005,4.2587138338884944
Audio,GoPro HERO,20.82302092578355,184.72801476725655,341.70595070827835,9.015926099156582,3.232036876140445,95.85079535242673,4.340523011525486
Haptic,Teslasuit,9.563937280214743,211.42198643765605,190.88029613598496,6.372507010718553,2.2918173971315308,83.73814592900236,4.592922735189165
Audio,Teslasuit,26.864229163384653,411.9967434557772,250.74198018469693,8.291449809637323,2.643536599420263,81.33319659646612,4.032268585145987
Haptic,AT2020,16.554945547422857,175.44194258654886,232.54800719688183,4.8670602701963315,0.17188429175862607,99.97121613171257,4.419026517011911
Haptic,Kinect,17.819280588286528,144.81723374024142,975.7691181210685,7.748739381594419,3.194815109866423,80.49634422890298,4.3780631341864344
Audio,GoPro HERO,18.828048421682894,480.8516085671433,783.3632562266263,9.217373202008703,0.40723606445579597,96.70488120317731,4.32142415098062
Audio,HaptX Gloves,41.13616540246986,53.98847830106101,970.9853187426057,6.1491066734998565,2.175072971701117,87.30733683101306,4.460724939713319
Audio,AMBEO,29.262257450386453,499.0193850568902,495.7664378571177,2.627066355061416,1.4632754883370391,96.83230919515631,3.8891737566021143
Video,HaptX Gloves,19.008846462020166,354.56958448582805,350.5316334963909,3.4191785352717834,2.7271397510585653,91.0924098242229,3.6269731303769435
Motion,Oculus Quest Camera,32.46502024899132,422.8111847521027,818.463877488268,2.787801192076652,0.6670816776160354,98.0326245897272,3.678907508059615
Video,Oculus Quest Camera,37.22678034004371,182.57872835578692,393.62852623703213,3.2217132483615964,3.458217009866591,98.52385972829254,3.8368735739808515
Video,Teslasuit,17.26808003300902,56.44187495017699,369.44503633481344,3.7577390441593272,3.9750576846423518,80.18196362561552,4.250296903284178
Haptic,AT2020,23.609709568640817,382.04128335268854,309.2553929870481,5.996204080778696,0.8167722487157825,81.50824351985577,4.76066412581903
Audio,Oculus Quest Camera,10.48487420016264,425.3650686503041,216.7110804018118,6.291924665174495,0.5215654367594108,85.00717459141711,4.551940013132576
Motion,GoPro HERO,13.151720729060614,383.2142593790836,330.8167549150894,4.83849772517675,0.7275774139367958,93.38630832727003,4.683560906303071
Haptic,HaptX Gloves,35.65030342842422,114.28262928537737,419.7877736264989,6.538787018387519,4.385637809492509,97.76544393023012,4.026463435889137
Video,HaptX Gloves,13.164725646303213,389.0425650156361,706.5947873311574,1.7341743305022934,2.640946308781781,89.19883902587925,4.106980612472825
Audio,Teslasuit,28.63235226501771,396.01525194843845,156.30835799750642,1.7900941335234397,2.336304980037513,92.13946232548531,4.090522828985919
Haptic,Kinect,36.907081777509475,346.3432320515247,289.45624569880863,2.546465143218926,0.5335590955117714,83.76999705591122,3.7878097766067524
Audio,Kinect,9.809461539263474,394.7521697580138,828.1212762625088,5.662697482363103,3.247780033784809,96.09933667763372,3.5918249872153583
Haptic,AMBEO,30.529049883300658,430.6646478549795,232.2297312253937,2.925952108284822,4.33999795947545,99.3465622270694,4.38637413924084
Audio,Teslasuit,16.54532526656137,326.1218514068563,408.3806318702694,3.549559631433196,4.1409293466172645,85.37197865829195,4.983825025130879
Video,Leap Motion,48.33170938569109,89.87212128635558,878.193029672326,4.602815525556947,3.1302735449040062,89.89651903201093,3.750244557425394
Motion,AMBEO,26.759554102396613,269.4325143502449,239.43278002909838,8.306795116093419,0.37639358325836814,81.72232221012747,3.5700272298489106
Video,Leap Motion,41.26966473988212,84.94220060222227,174.46315205637092,1.124759223215741,0.5619851358800648,91.18273312925936,4.669297522735899
Motion,Kinect,29.76019439703178,233.39436396459388,536.0841955720098,6.8444093821296015,0.24654493554912338,90.0556688369336,3.8788790100270862
Audio,Teslasuit,6.953563978466862,233.19792010653242,372.1775601506828,7.019888779366168,1.2873960824623465,82.88872968310156,4.744465708029392
Haptic,Leap Motion,33.491811901731005,79.70442986310871,607.0675280354687,8.187902023209729,0.6783073358018887,88.8413242623615,4.555905000551773
Video,Teslasuit,47.813150399299566,206.9692402862657,823.4244014351276,9.39477645154282,1.3002402012621694,86.68209304173126,4.918510305576207
Motion,Teslasuit,32.0725319065849,99.94914445609167,223.43363933746883,1.1812406405436084,1.9252902785948085,90.43661750610379,4.113390853635008
Video,Kinect,41.86349867420556,413.70584450415,622.6291760988565,2.3840533496189455,4.714913920355678,91.71308670857599,4.4929547591759516
Motion,AMBEO,44.78929085067835,476.45961168401186,554.9578843508775,8.975541646503938,3.0518802989084604,80.16991157214419,4.197282171219906
Video,AMBEO,15.263589737701961,82.54241386607237,229.6709074118796,5.126667059683138,4.174868928414812,95.22011965899111,4.445883045962815
Motion,Teslasuit,14.5420177958702,479.80184328126563,661.5986369760842,6.0813157504011714,3.551757503561661,94.26028583723482,4.174398359011606
Motion,Oculus Quest Camera,32.49414449829463,285.15946970153533,346.27637607469444,6.967244833508326,0.5625156526331587,87.32572772413045,3.782948369636112
Audio,AT2020,23.49628114130171,184.80455507924324,539.0508866896112,7.111599440460736,3.679602031869744,81.05871871137637,4.261846124005071
Motion,Kinect,42.79375862900242,84.58793387427357,174.04509184935569,9.385663629848574,1.3754944077956222,95.098650795701,4.292876302156164
Audio,AT2020,45.5010405529105,275.280920631688,513.6256514922608,9.972544756705027,3.195539234973532,99.10350320956265,4.715905772390242
Motion,AT2020,20.903962068622313,407.5319950208369,375.8171212385383,7.481417148378462,1.7048098682149426,84.80303192044029,4.603281058690372
Haptic,AMBEO,15.659175153851693,368.18891477001415,840.1430900668189,3.5849908828463573,4.988361316323296,86.47049227474076,4.495687435912166
Haptic,AMBEO,40.123648185973785,72.60170515878819,151.28085429763144,8.917771620649091,1.3177573974838892,83.6762577896363,3.6700806433288586
Haptic,Oculus Quest Camera,17.366271599666124,82.80582591555658,476.74654742649693,1.4429882308668545,1.3956523538713483,91.53872246689679,4.5809244359955725
Motion,AT2020,42.01764433311553,231.2929771846867,512.5882817182942,3.079727675870466,4.6533612778119915,83.0968278929491,4.250457734531772
Audio,AT2020,24.068221414194326,182.88072232157447,752.5054686692068,9.076471457173433,0.12322202318161335,87.12387886922758,4.841149304159239
Audio,Teslasuit,35.039745468116166,154.57294537522154,616.8588175811899,3.3057236299541946,3.4834449393659845,93.94026027868526,4.879806401195815
Motion,AMBEO,9.29908912256007,176.4520245089211,700.4911034747629,2.9858595365957363,3.6266319536793907,91.20231966018697,3.582734885902678
Haptic,AT2020,33.07366961044579,411.5672344835981,799.3443570865805,2.243127638262225,4.181892887051997,87.7292512865587,4.730962340531718
Haptic,HaptX Gloves,25.32954554317531,468.15262413433425,875.9826762923699,8.732005818822248,4.872196553192377,88.40499203615084,3.556546085634006
Audio,Oculus Quest Camera,31.397380842896336,232.2962125374049,382.48794705022345,5.50052433271978,4.878009595783262,91.24221765246459,4.050754438542534
Haptic,Leap Motion,12.560639348518855,457.7499509596237,584.2204348275127,7.074038827487393,0.32638378783231947,80.11729455774322,4.313449963431618
Video,HaptX Gloves,38.15931852248819,194.67306556154688,856.0972705952798,3.151597456675267,4.109196613764513,81.57019736907219,3.722151197940691
Audio,HaptX Gloves,43.825868489445284,264.3966438547062,990.5060178685508,7.822363789100948,3.2315496682869065,97.62516135526023,4.6194707188536155
Haptic,Leap Motion,14.753291004084904,151.71304901719986,900.5673799393868,7.840049904658886,3.236710671865456,81.55757978182581,3.512532056258208
Audio,Kinect,9.307154998407277,338.2142189791298,434.3205363619391,3.8133822241747013,0.641749633073474,94.1360719242101,3.752898572651055
Video,Kinect,6.063736372085138,490.541501828664,275.64986549678537,4.696143697092546,3.250935832228267,98.40076328218106,4.371195244780214
Audio,Oculus Quest Camera,33.888717519946965,321.5718932195204,540.4532836659298,2.8872124968718076,4.912412903006239,85.41367208603462,4.571581343055938
Audio,HaptX Gloves,32.31923162399514,211.01633785109698,767.4773066524381,9.789049209906139,4.559092847697235,87.40982874119028,4.874964654040874
Audio,AT2020,29.60138357213315,341.51785069573776,543.3121636779679,6.810423193525705,2.1956533040242525,91.37842811689433,4.558244977901936
Audio,AMBEO,15.437619325218893,105.31430530942441,534.8627769823016,9.41089492643964,0.1997398664304717,97.6341793927717,4.507668905382299
Video,Oculus Quest Camera,22.59076981574816,449.8965861194294,854.4073789736206,3.7304698926621986,1.8114674500010242,98.83811174520841,4.091511719525997
Motion,Teslasuit,31.751435083377785,276.38777785092634,425.2634011604677,8.037018216972008,4.131951558002776,94.79126496222536,3.501926638290202
Audio,Leap Motion,27.354508648662623,252.20738391783894,873.815207330481,7.892727794962678,3.5074955073258303,81.73239521709388,3.6802388881034327
Audio,HaptX Gloves,49.45034840966993,313.63915480408366,466.1243208565512,7.224900866798874,2.296718277969782,93.38308311069702,4.301831817134059
Haptic,Oculus Quest Camera,11.13978886505299,331.1527382552311,395.40979511050546,9.690750777401204,0.27550767579415547,88.20607443745324,4.512694828766629
Audio,GoPro HERO,36.28150493214172,82.29911280193086,508.59092007972913,4.54199802495684,2.1344736391165133,89.41401998982123,4.126172425844693
Haptic,GoPro HERO,23.194344564693147,357.1777495505311,786.2022628073817,2.1764559123078158,2.3451246985894176,80.98296780690355,4.596018517292586
Motion,Kinect,24.268982671652665,158.86925614198833,213.40182507759485,7.045379733196547,4.64277766447068,83.82124278692716,4.282793442998268
Video,Leap Motion,37.29189945461793,371.2786846279654,276.77729428481564,7.563788204294855,3.205430517910797,95.81027215067296,3.6112642933914683
Video,AMBEO,36.15962680959663,420.1406574728885,956.3003430967827,6.175545161129332,1.5582645832732445,89.07917666095719,3.788024376451923
Motion,AT2020,49.60651971659848,411.7813283986341,257.9424646432216,2.8613610382005663,2.626591322253607,86.03324483262298,4.759997334865915
Video,AMBEO,10.777743025435635,298.6254353335501,610.954586137949,5.540103475024198,0.33027653911080035,87.68038147929916,4.5873691199366595
Motion,AMBEO,9.684934222287485,284.076451539838,621.3830199957441,3.8097076291221645,4.862841178248684,97.0879902665136,4.842142980518743
Motion,AMBEO,37.59524677079335,114.29418260273528,540.6620158452204,4.8471987535002015,1.80029950965363,94.97998034809913,3.676335873681405
Motion,Leap Motion,31.02741126528841,398.905767681411,680.2707237191368,6.8069671826019755,2.3893367745656793,85.44630794362166,4.985333801922611
Video,AMBEO,17.337229995191265,172.13422120102146,306.8440532178566,7.706932684217511,1.776419871184613,82.35003680424747,3.8141100709249005
Haptic,Teslasuit,8.573871604504397,273.5129402680759,597.3960409990734,3.090022218112088,3.412558650581001,85.03996443288143,3.517669814429963
Motion,Leap Motion,8.854621231839374,177.92334181738252,434.95592972220743,4.64792824582258,3.311160791647965,98.41512902109467,4.996134408580331
Audio,Teslasuit,45.238589359885324,110.2227633498619,695.5005336662701,3.4224541389246625,3.5766115526456783,91.63177675699511,3.92161082816767
Video,Leap Motion,13.634029612343431,333.30096360128147,227.10118903583452,2.787684524756822,1.3407161480596042,90.66960417489565,4.50202917876884
Motion,Kinect,19.551720295198436,74.44941567030672,613.7896751555286,8.050484979962546,1.57834240582033,91.92787199384924,3.765023471264458
Motion,Oculus Quest Camera,15.199538100214461,386.89035535679,266.74331984499133,9.183274249932932,0.6262561554810397,87.3205653149303,4.370342798298712
Audio,GoPro HERO,20.97483376243718,192.9140578675025,350.77875680353276,4.3320896711611905,3.2775498592305627,96.14214040639025,4.856052479681839
Haptic,AMBEO,8.124072923574202,50.0606118520184,296.8388202912249,7.761510319363902,0.19898563667826275,90.465724986005,3.980271751142658
Haptic,Kinect,28.357690590872167,280.0081126567534,264.5540018819354,9.0729576042797,2.9884116776172953,82.3349580553759,4.505380964066539
Haptic,Oculus Quest Camera,8.042565361649672,71.0833588374214,843.1398564046003,8.615117894772084,4.348479424258169,82.58130249658126,3.781855383197625
Motion,GoPro HERO,41.01604285200627,174.27630101940474,357.13681089480133,2.6453204968530333,4.454160741448168,90.73718293005237,4.437193098078088
Motion,HaptX Gloves,15.517043685969487,368.1394193550723,934.4114036780044,9.606626933620252,2.2451888018498085,98.73140436141678,4.004675527726265
